"","uf","ibge","municipio","cnes","estabelecimento","pop_vinc","qt_bnf_auxilio_brasil","perc_benef","classificacao","equipes","medicos","enfermeiros","tecnicos","acs"
"3177","BA","290230","ARATUÍPE",3029506,"UNIDADE DE SAUDE DA FAMILIA DO SAPE",2078,982,0.472569778633301,"alta vulnerabilidade",1.039,1.039,1.039,2.078,2.77066666666667
"3178","BA","290240","AURELINO LEAL",2771594,"USF ZULEICA DE FREITAS",2452,1061,0.432707993474715,"alta vulnerabilidade",1.226,1.226,1.226,2.452,3.26933333333333
"3179","BA","290260","BAIXA GRANDE",6973531,"USF NOVO HORIZONTE",3694,1777,0.481050351922036,"alta vulnerabilidade",1.847,1.847,1.847,3.694,4.92533333333333
"3180","BA","290265","BANZAÊ",3057313,"FUNASA UNIDADE DE SAUDE DA FAMILIA DE ARACAS",2421,1130,0.466749277158199,"alta vulnerabilidade",1.2105,1.2105,1.2105,2.421,3.228
"3181","BA","290290","BARRA DO CHOÇA",2402726,"USF DO CENTRO URBANO",4384,886,0.202098540145985,"baixa vulnerabilidade",1.25257142857143,1.25257142857143,1.25257142857143,2.50514285714286,5.84533333333333
"3182","BA","290290","BARRA DO CHOÇA",3617076,"USF DO PAU BRASIL",2431,1260,0.518305224187577,"alta vulnerabilidade",1.2155,1.2155,1.2155,2.431,3.24133333333333
"3183","BA","290300","BARRA DO MENDES",6567754,"USF ANTONIO MARTINS MENDES DE MILAGRES",1823,812,0.445419637959408,"alta vulnerabilidade",0.9115,0.9115,0.9115,1.823,2.43066666666667
"3184","BA","290320","BARREIRAS",9002146,"USF DR NIVALDO MOREIRA DA MATA",3495,936,0.267811158798283,"média vulnerabilidade",1.398,1.398,1.398,2.796,4.66
"3185","BA","290320","BARREIRAS",2505258,"USF HANS WERNER",3723,1353,0.363416599516519,"alta vulnerabilidade",1.8615,1.8615,1.8615,3.723,4.964
"3186","BA","290320","BARREIRAS",3619796,"USF MARIA SANTANA MACEDO SANTOS OLIVEIRA",7698,1567,0.203559366069109,"média vulnerabilidade",3.0792,3.0792,3.0792,6.1584,10.264
"3187","BA","290320","BARREIRAS",9617744,"USF MARCELO DE SOUZA CARDOSO",2236,204,0.0912343470483005,"baixa vulnerabilidade",0.638857142857143,0.638857142857143,0.638857142857143,1.27771428571429,2.98133333333333
"3188","BA","290323","BARRO ALTO",3426114,"USF DE LAGOA FUNDA",2416,907,0.375413907284768,"média vulnerabilidade",0.9664,0.9664,0.9664,1.9328,3.22133333333333
"3189","BA","290327","BARROCAS",7696221,"UNIDADE DE SAUDE DA FAMILIA CEDRO",1814,636,0.350606394707828,"média vulnerabilidade",0.7256,0.7256,0.7256,1.4512,2.41866666666667
"3190","BA","290340","BELMONTE",5857007,"ESF 8 JOAO CARLOS MATTOS DE PAULA",1093,356,0.325709057639524,"alta vulnerabilidade",0.5465,0.5465,0.5465,1.093,1.45733333333333
"3191","BA","290350","BELO CAMPO",3924432,"USF DANIEL RODRIGUES DE NOVAIS",1839,722,0.392604676454595,"média vulnerabilidade",0.7356,0.7356,0.7356,1.4712,2.452
"3192","BA","290360","BIRITINGA",9990410,"UNIDADE DE SAUDE DA FAMILIA SEDE 2",1980,600,0.303030303030303,"baixa vulnerabilidade",0.565714285714286,0.565714285714286,0.565714285714286,1.13142857142857,2.64
"3193","BA","290380","BOA VISTA DO TUPIM",2771454,"UNIDADE DE SAUDE DA FAMILIA MARIA DOS ANJOS SANTOS PEDREIRA",3574,1592,0.445439283715725,"baixa vulnerabilidade",1.02114285714286,1.02114285714286,1.02114285714286,2.04228571428571,4.76533333333333
"3194","BA","290390","BOM JESUS DA LAPA",3010120,"UNIDADE BASICA DE SAUDE FAVELANDIA",1554,648,0.416988416988417,"alta vulnerabilidade",0.777,0.777,0.777,1.554,2.072
"3195","BA","290410","BOQUIRA",4022831,"UNIDADE PROGRAMA SAUDE DA FAMILIA DE BUCUITUBA",2148,762,0.354748603351955,"média vulnerabilidade",0.8592,0.8592,0.8592,1.7184,2.864
"3196","BA","290460","BRUMADO",2556839,"UNIDADE DE SAUDE DA FAMILIA DR NEWTON ALVES DE CASTRO",4580,430,0.0938864628820961,"baixa vulnerabilidade",1.30857142857143,1.30857142857143,1.30857142857143,2.61714285714286,6.10666666666667
"3197","BA","290460","BRUMADO",2771969,"USF VEREADOR SINVAL NEVES",2128,835,0.392387218045113,"alta vulnerabilidade",1.064,1.064,1.064,2.128,2.83733333333333
"3198","BA","290460","BRUMADO",2771977,"UNIDADE DE SAUDE DA FAMILIA DR PAULO VARGAS",7254,1775,0.244692583402261,"média vulnerabilidade",2.9016,2.9016,2.9016,5.8032,9.672
"3199","BA","290470","BUERAREMA",2386658,"ESF PROFESSOR ERNANDI LINS",2942,860,0.292318150917743,"alta vulnerabilidade",1.471,1.471,1.471,2.942,3.92266666666667
"3200","BA","290475","BURITIRAMA",3013200,"UNIDADE DE SAUDE DA FAMILIA VALDIMIRO MARQUES SOARES",2230,989,0.443497757847534,"alta vulnerabilidade",1.115,1.115,1.115,2.23,2.97333333333333
"3201","BA","290480","CAATIBA",3626172,"USF JAILTON MATOS",2773,729,0.262892174540209,"média vulnerabilidade",1.1092,1.1092,1.1092,2.2184,3.69733333333333
"3202","BA","290485","CABACEIRAS DO PARAGUAÇU",5273919,"USF JOAO FERNANDES SERRA",2938,985,0.335262083049694,"baixa vulnerabilidade",0.839428571428571,0.839428571428571,0.839428571428571,1.67885714285714,3.91733333333333
"3203","BA","290490","CACHOEIRA",6187587,"USF IZIDRO LOBO",2835,732,0.258201058201058,"baixa vulnerabilidade",0.81,0.81,0.81,1.62,3.78
"3204","BA","290520","CAETITÉ",2556901,"CENTRO DE SAUDE DRA LARA FERNANDES DE CARVALHO COSTA",7874,2599,0.33007366014732,"baixa vulnerabilidade",2.24971428571429,2.24971428571429,2.24971428571429,4.49942857142857,10.4986666666667
"3205","BA","290520","CAETITÉ",6422675,"UNIDADE DE SAUDE DA FAMILIA DE CALDEIRAS",2142,1000,0.466853408029879,"alta vulnerabilidade",1.071,1.071,1.071,2.142,2.856
"3206","BA","290560","CAMACAN",2771349,"PSF ANTONIO MENEZES",2527,965,0.381875741986545,"média vulnerabilidade",1.0108,1.0108,1.0108,2.0216,3.36933333333333
"3207","BA","290570","CAMAÇARI",63355,"USF JARDIM LIMOEIRO II",6152,1942,0.315669700910273,"alta vulnerabilidade",3.076,3.076,3.076,6.152,8.20266666666667
"3208","BA","290570","CAMAÇARI",2387972,"USF DA FONTE DA CAIXA",8404,1596,0.189909566872918,"média vulnerabilidade",3.3616,3.3616,3.3616,6.7232,11.2053333333333
"3209","BA","290570","CAMAÇARI",2387905,"USF PHOC CAIC",6581,1525,0.231727700957301,"alta vulnerabilidade",3.2905,3.2905,3.2905,6.581,8.77466666666667
"3210","BA","290580","CAMAMU",2387808,"UNIDADE DE SAUDE DA FAMILIA DE OROJO",3143,1372,0.43652561247216,"alta vulnerabilidade",1.5715,1.5715,1.5715,3.143,4.19066666666667
"3211","BA","290580","CAMAMU",9430202,"UNIDADE DE SAUDE DA FAMILIA DE TAPUIA",2173,863,0.397146801656696,"alta vulnerabilidade",1.0865,1.0865,1.0865,2.173,2.89733333333333
"3212","BA","290580","CAMAMU",2386984,"UNIDADE DE SAUDE DA FAMILIA DE TRAVESSAO",4752,1827,0.384469696969697,"média vulnerabilidade",1.9008,1.9008,1.9008,3.8016,6.336
"3213","BA","290590","CAMPO ALEGRE DE LOURDES",5326737,"USF POVOADO JIQUITAIA",3616,1551,0.428926991150442,"média vulnerabilidade",1.4464,1.4464,1.4464,2.8928,4.82133333333333
"3214","BA","290600","CAMPO FORMOSO",4023714,"P S DA FAMILIA DO POVOADO DE TIQUARA",3797,2075,0.546484066368185,"alta vulnerabilidade",1.8985,1.8985,1.8985,3.797,5.06266666666667
"3215","BA","290600","CAMPO FORMOSO",7441363,"UNIDADE BASICA DE SAUDE MARIA DE LOURDES RIBEIRO DE SOUSA",1909,756,0.396018858040859,"baixa vulnerabilidade",0.545428571428571,0.545428571428571,0.545428571428571,1.09085714285714,2.54533333333333
"3216","BA","290600","CAMPO FORMOSO",9165819,"ESTRATEGIA DE SAUDE DA FAMILIA LAGES DOS NEGROS II",3373,2142,0.635042988437593,"alta vulnerabilidade",1.6865,1.6865,1.6865,3.373,4.49733333333333
"3217","BA","290600","CAMPO FORMOSO",7210337,"P S DA FAMILIA DO POVOADO DE POCOS II",2387,1018,0.426476749057394,"média vulnerabilidade",0.9548,0.9548,0.9548,1.9096,3.18266666666667
"3218","BA","290600","CAMPO FORMOSO",7471173,"UNIDADE BASICA DE SAUDE DA FAMILIA DE ARARAS",2441,1250,0.512085210979107,"média vulnerabilidade",0.9764,0.9764,0.9764,1.9528,3.25466666666667
"3219","BA","290610","CANÁPOLIS",6673457,"UNIDADE DE SAUDE DA FAMILIA DA SEDE II",2119,637,0.300613496932515,"baixa vulnerabilidade",0.605428571428571,0.605428571428571,0.605428571428571,1.21085714285714,2.82533333333333
"3220","BA","290610","CANÁPOLIS",3619478,"UNIDADE DE SAUDE DA FAMILIA DE VACA MORTA",1665,723,0.434234234234234,"alta vulnerabilidade",0.8325,0.8325,0.8325,1.665,2.22
"3221","BA","290620","CANARANA",2387271,"UNIDADE DE SAUDE DA FAMILIA SALOBRO I",3786,1402,0.370311674590597,"baixa vulnerabilidade",1.08171428571429,1.08171428571429,1.08171428571429,2.16342857142857,5.048
"3222","BA","290620","CANARANA",5298806,"UNIDADE DE SAUDE DA FAMILIA SALOBRO II",4155,1785,0.429602888086643,"alta vulnerabilidade",2.0775,2.0775,2.0775,4.155,5.54
"3223","BA","290630","CANAVIEIRAS",3666360,"UNIDADE DE SAUDE DA FAMILIA DR SOCRATES REZENDE II",3233,1236,0.38230745437674,"alta vulnerabilidade",1.6165,1.6165,1.6165,3.233,4.31066666666667
"3224","BA","290680","CANSANÇÃO",3903486,"UNIDADE DE SAUDE DA FAMILIA DE CALDEIRAO DOS VAQUEIROS",3071,1731,0.563660045587756,"alta vulnerabilidade",1.5355,1.5355,1.5355,3.071,4.09466666666667
"3225","BA","290680","CANSANÇÃO",3903494,"UNIDADE DE SAUDE DA FAMILIA DO ASSENTAMENTO ALTO BONITO",1971,1144,0.580416032470827,"alta vulnerabilidade",0.9855,0.9855,0.9855,1.971,2.628
"3226","BA","290685","CAPELA DO ALTO ALEGRE",2653656,"UNIDADE DE SAUDE DA FAMILIA JOAO AVELINO DA SILVA",1452,428,0.294765840220386,"média vulnerabilidade",0.5808,0.5808,0.5808,1.1616,1.936
"3227","BA","290685","CAPELA DO ALTO ALEGRE",6285325,"UNIDADE DE SAUDE DA FAMILIA JOSE FIGUEREDO MASCARENHAS",2490,664,0.266666666666667,"média vulnerabilidade",0.996,0.996,0.996,1.992,3.32
"3228","BA","290690","CARAVELAS",2804972,"PSF 004 JUERANA",4247,1673,0.393925123616671,"alta vulnerabilidade",2.1235,2.1235,2.1235,4.247,5.66266666666667
"3229","BA","290690","CARAVELAS",5476135,"PSF 009 SEDE",2143,460,0.214652356509566,"baixa vulnerabilidade",0.612285714285714,0.612285714285714,0.612285714285714,1.22457142857143,2.85733333333333
"3230","BA","290720","CASA NOVA",7025246,"ESF JOAO MARTINS RIACHO SOBRADO",1895,675,0.356200527704486,"baixa vulnerabilidade",0.541428571428571,0.541428571428571,0.541428571428571,1.08285714285714,2.52666666666667
"3231","BA","290730","CASTRO ALVES",2388987,"ESF JOAO GASPAR DA SILVA",1197,481,0.401837928153718,"alta vulnerabilidade",0.5985,0.5985,0.5985,1.197,1.596
"3232","BA","290730","CASTRO ALVES",3703479,"ESF AURINO AZEVEDO TEIXEIRA",3745,1320,0.352469959946595,"média vulnerabilidade",1.498,1.498,1.498,2.996,4.99333333333333
"3233","BA","290730","CASTRO ALVES",6488463,"ESF SALVADOR COSTA RIBEIRO",1531,537,0.350751143043762,"baixa vulnerabilidade",0.437428571428571,0.437428571428571,0.437428571428571,0.874857142857143,2.04133333333333
"3234","BA","290750","CATU",2388561,"UNIDADE DE SAUDE DA FAMILIA DE PAU LAVRADO",3430,1034,0.301457725947522,"média vulnerabilidade",1.372,1.372,1.372,2.744,4.57333333333333
"3235","BA","290750","CATU",2388618,"UNIDADE DE SAUDE DA FAMILIA DE ESTANQUES",1766,712,0.40317100792752,"alta vulnerabilidade",0.883,0.883,0.883,1.766,2.35466666666667
"3236","BA","290755","CATURAMA",4024389,"UBSF FEIRA NOVA",1490,599,0.402013422818792,"média vulnerabilidade",0.596,0.596,0.596,1.192,1.98666666666667
"3237","BA","290770","CHORROCHÓ",4024435,"USF DONA LIDU",3318,1194,0.359855334538879,"média vulnerabilidade",1.3272,1.3272,1.3272,2.6544,4.424
"3238","BA","290780","CÍCERO DANTAS",2388790,"USF JOVINO PEREIRA",4120,1533,0.372087378640777,"média vulnerabilidade",1.648,1.648,1.648,3.296,5.49333333333333
"3239","BA","290790","CIPÓ",4024516,"UNIDADE BASICA DE SAUDE DA FAMILIA JUREMA AMARI",1537,588,0.3825634352635,"média vulnerabilidade",0.6148,0.6148,0.6148,1.2296,2.04933333333333
"3240","BA","290800","COARACI",6703232,"USF ADAUTO RIBEIRO SACRAMENTO",4548,1361,0.299252418645558,"média vulnerabilidade",1.8192,1.8192,1.8192,3.6384,6.064
"3241","BA","290800","COARACI",2388804,"USF SAUDE DA FAMILIA GILBERTO LYRIO",2012,687,0.341451292246521,"alta vulnerabilidade",1.006,1.006,1.006,2.012,2.68266666666667
"3242","BA","290810","COCOS",8015767,"UNIDADE DE SAUDE DA FAMILIA MANOEL MESSIAS",932,337,0.361587982832618,"média vulnerabilidade",0.3728,0.3728,0.3728,0.7456,1.24266666666667
"3243","BA","290820","CONCEIÇÃO DA FEIRA",5138973,"USF SANTA LUZIA",3640,1161,0.318956043956044,"baixa vulnerabilidade",1.04,1.04,1.04,2.08,4.85333333333333
"3244","BA","290820","CONCEIÇÃO DA FEIRA",960004,"USF CLEUSA ISABEL LEAL DOS SANTOS",1265,457,0.361264822134387,"baixa vulnerabilidade",0.361428571428571,0.361428571428571,0.361428571428571,0.722857142857143,1.68666666666667
"3245","BA","290840","CONCEIÇÃO DO COITÉ",2862522,"UNIDADE BASICA DE SAUDE DA FAMILIA CIDADE JARDIM",1046,405,0.387189292543021,"alta vulnerabilidade",0.523,0.523,0.523,1.046,1.39466666666667
"3246","BA","290850","CONCEIÇÃO DO JACUÍPE",845574,"UNIDADE DE SAUDE DA FAMILIA DA VILA ESPERANCA",932,483,0.518240343347639,"alta vulnerabilidade",0.466,0.466,0.466,0.932,1.24266666666667
"3247","BA","290850","CONCEIÇÃO DO JACUÍPE",5085829,"PSF PARQUE OURO VERDE",5061,1419,0.280379371665679,"baixa vulnerabilidade",1.446,1.446,1.446,2.892,6.748
"3248","BA","290850","CONCEIÇÃO DO JACUÍPE",9246274,"UNIDADE DE SAUDE DA FAMILIA ZULMIRA RIBEIRO DE LIMA",1489,632,0.424445936870383,"alta vulnerabilidade",0.7445,0.7445,0.7445,1.489,1.98533333333333
"3249","BA","290910","CORIBE",2816415,"USF JOSEFINO ARRUDA",1765,836,0.473654390934844,"alta vulnerabilidade",0.8825,0.8825,0.8825,1.765,2.35333333333333
"3250","BA","290930","CORRENTINA",7678983,"UBS DE ARROJELANDIA",477,232,0.486373165618449,"alta vulnerabilidade",0.2385,0.2385,0.2385,0.477,0.636
"3251","BA","290930","CORRENTINA",6075975,"USF DE SAO MANOEL",1654,610,0.368802902055623,"baixa vulnerabilidade",0.472571428571429,0.472571428571429,0.472571428571429,0.945142857142857,2.20533333333333
"3252","BA","290930","CORRENTINA",6260586,"POSTO DE SAUDE DA FAMILIA DA SILVANIA",1177,538,0.457094307561597,"média vulnerabilidade",0.4708,0.4708,0.4708,0.9416,1.56933333333333
"3253","BA","290930","CORRENTINA",3774783,"PSF JUVENAL PEREIRA DA SILVA USF DE PRAIA",3043,1812,0.595465001643115,"alta vulnerabilidade",1.5215,1.5215,1.5215,3.043,4.05733333333333
"3254","BA","290950","CRAVOLÂNDIA",3016870,"UNIDADE DE SAUDE DA FAMILIA VESPASIANO SANTOS",1232,454,0.368506493506494,"alta vulnerabilidade",0.616,0.616,0.616,1.232,1.64266666666667
"3255","BA","290970","CRISTÓPOLIS",3313581,"UNIDADE DE SAUDE DA FAMILIA JOAO CANDIDO RODRIGUES",4331,1388,0.320480258600785,"baixa vulnerabilidade",1.23742857142857,1.23742857142857,1.23742857142857,2.47485714285714,5.77466666666667
"3256","BA","290970","CRISTÓPOLIS",7985819,"UNIDADE DE SAUDE DA FAMILIA ANTONIO TAVARES DA CAMARA",1272,585,0.459905660377358,"média vulnerabilidade",0.5088,0.5088,0.5088,1.0176,1.696
"3257","BA","290980","CRUZ DAS ALMAS",2389991,"USF ARACA",1812,533,0.294150110375276,"alta vulnerabilidade",0.906,0.906,0.906,1.812,2.416
"3258","BA","290980","CRUZ DAS ALMAS",3436381,"USF SUZANA",3108,633,0.203667953667954,"baixa vulnerabilidade",0.888,0.888,0.888,1.776,4.144
"3259","BA","290980","CRUZ DAS ALMAS",3436373,"USF TABELA ESCOLA DE AGRONOMIA",3626,897,0.247380033094319,"média vulnerabilidade",1.4504,1.4504,1.4504,2.9008,4.83466666666667
"3260","BA","290990","CURAÇÁ",3563987,"USF LOTEAMENTO ADOLFO VIANA DE CASTRO",3125,1116,0.35712,"baixa vulnerabilidade",0.892857142857143,0.892857142857143,0.892857142857143,1.78571428571429,4.16666666666667
"3261","BA","290990","CURAÇÁ",6947654,"UBS NUCLEO AGROVILAS",2716,1169,0.430412371134021,"alta vulnerabilidade",1.358,1.358,1.358,2.716,3.62133333333333
"3262","BA","290990","CURAÇÁ",7389744,"UNIDADE DE SAUDE DA FAMILIA DE SACO DA CANOA",1845,870,0.471544715447154,"alta vulnerabilidade",0.9225,0.9225,0.9225,1.845,2.46
"3263","BA","291000","DÁRIO MEIRA",2401029,"USF PLANALTO IRIS",2343,1145,0.488689714041827,"alta vulnerabilidade",1.1715,1.1715,1.1715,2.343,3.124
"3264","BA","291000","DÁRIO MEIRA",2401037,"USF DR GILSON FONSECA",3221,1384,0.429680223533064,"média vulnerabilidade",1.2884,1.2884,1.2884,2.5768,4.29466666666667
"3265","BA","291005","DIAS D'ÁVILA",2532557,"UNIDADE SAUDE DA FAMILIA URBIS",5790,1380,0.238341968911917,"baixa vulnerabilidade",1.65428571428571,1.65428571428571,1.65428571428571,3.30857142857143,7.72
"3266","BA","291005","DIAS D'ÁVILA",4025059,"USF LEANDRINHO",1722,548,0.318234610917538,"alta vulnerabilidade",0.861,0.861,0.861,1.722,2.296
"3267","BA","291005","DIAS D'ÁVILA",7483732,"USF VARGINHA",3176,874,0.275188916876574,"média vulnerabilidade",1.2704,1.2704,1.2704,2.5408,4.23466666666667
"3268","BA","291010","DOM BASÍLIO",3430405,"USF DOM HELIO PASCOAL",2722,1142,0.419544452608376,"alta vulnerabilidade",1.361,1.361,1.361,2.722,3.62933333333333
"3269","BA","291010","DOM BASÍLIO",3020916,"USF DE BARRA DO BERNARDO",2959,1250,0.42244001351808,"alta vulnerabilidade",1.4795,1.4795,1.4795,2.959,3.94533333333333
"3270","BA","291020","DOM MACEDO COSTA",4025105,"USF JOAQUIM INACIO DE SOUZA LEMOS",2412,745,0.308872305140962,"alta vulnerabilidade",1.206,1.206,1.206,2.412,3.216
"3271","BA","291060","ESPLANADA",4025199,"UNIDADE SAUDE DA FAMILIA ASSENTAMENTO A CONSELHEIRO",1945,862,0.44318766066838,"alta vulnerabilidade",0.9725,0.9725,0.9725,1.945,2.59333333333333
"3272","BA","291070","EUCLIDES DA CUNHA",6487505,"UNIDADE DE SAUDE DA FAMILIA ZIZINHA CAMPOS",3694,1014,0.274499187872225,"baixa vulnerabilidade",1.05542857142857,1.05542857142857,1.05542857142857,2.11085714285714,4.92533333333333
"3273","BA","291072","EUNÁPOLIS",7483821,"UNIDADE BASICA DE SAUDE ANTONIO SOARES LOPES",3895,639,0.16405648267009,"baixa vulnerabilidade",1.11285714285714,1.11285714285714,1.11285714285714,2.22571428571429,5.19333333333333
"3274","BA","291072","EUNÁPOLIS",3033376,"UNIDADE BASICA DE SAUDE VALDENOR CORDEIRO",5812,2207,0.379731589814178,"alta vulnerabilidade",2.906,2.906,2.906,5.812,7.74933333333333
"3275","BA","291072","EUNÁPOLIS",2767872,"UNIDADE BASICA DE SAUDE OSVALDO DE MELLO FILHO",4254,444,0.104372355430183,"baixa vulnerabilidade",1.21542857142857,1.21542857142857,1.21542857142857,2.43085714285714,5.672
"3276","BA","291075","FÁTIMA",7174810,"UBS CARUARU BANANEIRA",1333,577,0.432858214553638,"baixa vulnerabilidade",0.380857142857143,0.380857142857143,0.380857142857143,0.761714285714286,1.77733333333333
"3277","BA","291080","FEIRA DE SANTANA",4025466,"UBS IRMA DULCE",7547,1153,0.152775937458593,"baixa vulnerabilidade",2.15628571428571,2.15628571428571,2.15628571428571,4.31257142857143,10.0626666666667
"3278","BA","291080","FEIRA DE SANTANA",2401045,"USF DA FRATERNIDADE I E II",6877,1445,0.21012069216228,"média vulnerabilidade",2.7508,2.7508,2.7508,5.5016,9.16933333333333
"3279","BA","291080","FEIRA DE SANTANA",2505673,"QUEIMADINHA I II E III PROGRAMA SAUDE NA HORA",8795,1691,0.192268334280841,"média vulnerabilidade",3.518,3.518,3.518,7.036,11.7266666666667
"3280","BA","291080","FEIRA DE SANTANA",3994651,"USF DA MANTIBA",2103,641,0.304802662862577,"alta vulnerabilidade",1.0515,1.0515,1.0515,2.103,2.804
"3281","BA","291080","FEIRA DE SANTANA",3994732,"USF DA SANTA MONICA II",4586,856,0.186655037069341,"média vulnerabilidade",1.8344,1.8344,1.8344,3.6688,6.11466666666667
"3282","BA","291080","FEIRA DE SANTANA",5711606,"USF DO SAO CRISTOVAO",3302,942,0.285281647486372,"alta vulnerabilidade",1.651,1.651,1.651,3.302,4.40266666666667
"3283","BA","291080","FEIRA DE SANTANA",2401738,"USF DE SAO JOSE I",10432,3053,0.292657208588957,"alta vulnerabilidade",5.216,5.216,5.216,10.432,13.9093333333333
"3284","BA","291080","FEIRA DE SANTANA",7131178,"USF PARQUE GETULIO VARGAS",4195,643,0.153277711561383,"baixa vulnerabilidade",1.19857142857143,1.19857142857143,1.19857142857143,2.39714285714286,5.59333333333333
"3285","BA","291080","FEIRA DE SANTANA",3995887,"USF DA CONCEICAO II",3679,743,0.20195705354716,"média vulnerabilidade",1.4716,1.4716,1.4716,2.9432,4.90533333333333
"3286","BA","291080","FEIRA DE SANTANA",5375940,"USF DA CONCEICAO III",4000,1035,0.25875,"alta vulnerabilidade",2,2,2,4,5.33333333333333
"3287","BA","291080","FEIRA DE SANTANA",6085520,"USF DE TANQUINHO DE HUMILDES",2529,902,0.356662712534599,"alta vulnerabilidade",1.2645,1.2645,1.2645,2.529,3.372
"3288","BA","291080","FEIRA DE SANTANA",7980159,"USF DO TANQUE DA NACAO",3842,691,0.179854242581989,"média vulnerabilidade",1.5368,1.5368,1.5368,3.0736,5.12266666666667
"3289","BA","291110","FORMOSA DO RIO PRETO",3498174,"UNIDADE DE SAUDE DA FAMILIA INTERMEDIARIO",4386,1433,0.32672138622891,"baixa vulnerabilidade",1.25314285714286,1.25314285714286,1.25314285714286,2.50628571428571,5.848
"3290","BA","291120","GANDU",6047394,"USF ADELAIDE FERREIRA LOPES CAVALCANTE",4732,1767,0.37341504649197,"média vulnerabilidade",1.8928,1.8928,1.8928,3.7856,6.30933333333333
"3291","BA","291125","GAVIÃO",7006985,"UNIDADE DE SAUDE DA FAMILIA ANGELICA MARIA DE JESUS RAPOSO",2450,968,0.395102040816327,"alta vulnerabilidade",1.225,1.225,1.225,2.45,3.26666666666667
"3292","BA","291130","GENTIO DO OURO",6688748,"UNIDADE DE SAUDE DA FAMILIA DR ALFREDO HENRIQUE SAMPAIO",2711,1111,0.409811877535965,"alta vulnerabilidade",1.3555,1.3555,1.3555,2.711,3.61466666666667
"3293","BA","291150","GONGOGI",3885313,"USF ELTON DOS SANTOS VASCONCELOS",3540,1367,0.386158192090395,"alta vulnerabilidade",1.77,1.77,1.77,3.54,4.72
"3294","BA","291150","GONGOGI",2402149,"USF DE TAPIRAMA",875,362,0.413714285714286,"alta vulnerabilidade",0.4375,0.4375,0.4375,0.875,1.16666666666667
"3295","BA","291150","GONGOGI",2602512,"UNIDADE BASICA DE SAUDE DE GONGOGI",1988,709,0.356639839034205,"baixa vulnerabilidade",0.568,0.568,0.568,1.136,2.65066666666667
"3296","BA","291160","GOVERNADOR MANGABEIRA",7058446,"POSTO DE SAUDE DA FAMILIA DE LAGOA DA ROSA",2239,722,0.322465386333184,"média vulnerabilidade",0.8956,0.8956,0.8956,1.7912,2.98533333333333
"3297","BA","291170","GUANAMBI",3628728,"UBS COLETINA CERQUEIRA SANTOS VIEIRA",3410,865,0.25366568914956,"média vulnerabilidade",1.364,1.364,1.364,2.728,4.54666666666667
"3298","BA","291170","GUANAMBI",6455948,"UBS MIRANI JULIA FERNANDES",3183,899,0.28243795161797,"média vulnerabilidade",1.2732,1.2732,1.2732,2.5464,4.244
"3299","BA","291170","GUANAMBI",7055447,"PSF SANTA LUZIA",3701,589,0.159146176708998,"baixa vulnerabilidade",1.05742857142857,1.05742857142857,1.05742857142857,2.11485714285714,4.93466666666667
"3300","BA","291190","IAÇU",6028934,"UNIDADE BASICA DE SAUDE DA FAMILIA DA ZONA RURAL I",1509,555,0.36779324055666,"alta vulnerabilidade",0.7545,0.7545,0.7545,1.509,2.012
"3301","BA","291220","IBICOARA",2412829,"US DA FAMILIA DE CAPAO DA VOLTA",1622,542,0.334155363748459,"média vulnerabilidade",0.6488,0.6488,0.6488,1.2976,2.16266666666667
"3302","BA","291230","IBICUÍ",3522431,"USF DR WANDERLEY FRAGA LIMA",3143,1488,0.473433025771556,"alta vulnerabilidade",1.5715,1.5715,1.5715,3.143,4.19066666666667
"3303","BA","291250","IBIPITANGA",2816261,"UNIDADE BASICA DE SAUDE DE CASTANHAO",1953,970,0.496671786994368,"alta vulnerabilidade",0.9765,0.9765,0.9765,1.953,2.604
"3304","BA","291270","IBIRAPITANGA",2413019,"U S F LOURIVAL MIGUEL FERREIRA",1531,548,0.357935989549314,"média vulnerabilidade",0.6124,0.6124,0.6124,1.2248,2.04133333333333
"3305","BA","291290","IBIRATAIA",2413094,"USF CARMELLA MARIA TROCOLI BARREIRA DE ALENCAR",2864,928,0.324022346368715,"alta vulnerabilidade",1.432,1.432,1.432,2.864,3.81866666666667
"3306","BA","291300","IBITIARA",3598012,"ESFSB SEDE I",2977,958,0.321800470272086,"baixa vulnerabilidade",0.850571428571429,0.850571428571429,0.850571428571429,1.70114285714286,3.96933333333333
"3307","BA","291300","IBITIARA",6621643,"ESFSB SEDE II",2585,1066,0.412379110251451,"média vulnerabilidade",1.034,1.034,1.034,2.068,3.44666666666667
"3308","BA","291320","IBOTIRAMA",2800683,"UNIDADE DE SAUDE DA FAMILIA SAO FRANCISCO I",3536,1047,0.296097285067873,"baixa vulnerabilidade",1.01028571428571,1.01028571428571,1.01028571428571,2.02057142857143,4.71466666666667
"3309","BA","291320","IBOTIRAMA",5167000,"UNIDADE DE SAUDE DA FAMILIA CENTRO",5397,1068,0.197887715397443,"baixa vulnerabilidade",1.542,1.542,1.542,3.084,7.196
"3310","BA","291330","ICHU",4026268,"UNIDADE SAUDE DA FAMILIA HELENA SANTIAGO",3590,956,0.266295264623955,"baixa vulnerabilidade",1.02571428571429,1.02571428571429,1.02571428571429,2.05142857142857,4.78666666666667
"3311","BA","291340","IGAPORÃ",2413248,"UNIDADE DE SAUDE DA FAMILIA DE CERQUINHA",1946,720,0.369989722507708,"alta vulnerabilidade",0.973,0.973,0.973,1.946,2.59466666666667
